id,owner_id,is_deleted_ind,name_nm,currency_iso_cd,record_type_id,created_dt,created_by_id,last_modified_dt,last_modified_by_id,system_mod_stamp_ts,certification_source_txt,description_txt,external_id,group_txt,hierarchy_key_path_txt,hierarchy_level_nbr,hierarchy_path_txt,parent_category_id,parent_hierarchy_level_nbr,parent_record_type_dsc,record_type_nm,skill_or_certification_dsc,type_txt,unique_name_txt,snow_sys_id,source_update_utc_ts,source_create_utc_ts,udp_create_utc_ts,source_file_nm,source_file_ts,udp_update_utc_ts,created_by_employee_nm,created_by_employee_reference_nbr,created_by_employee_email_txt,last_modified_by_employee_nm,last_modified_by_employee_reference_nbr,last_modified_by_employee_email_txt
aFp2J000000Cb0mSAC,0052J000008tbjLQAQ,False,NVDA,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:31,0052J000008tbjLQAQ,2025-12-19 14:30:31,,NVDA,REMOTE_SKILL-1-260437,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:31,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb0rSAC,0052J000008tbjLQAQ,False,CLICKSOFTWARE,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:37,0052J000008tbjLQAQ,2025-12-19 14:30:37,,CLICKSOFTWARE,REMOTE_SKILL-1-159280,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:37,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb0vSAC,0052J000008tbjLQAQ,False,IBM MAXIMO ASSET MANAGEMENT,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:38,0052J000008tbjLQAQ,2025-12-19 14:30:38,,IBM MAXIMO ASSET MANAGEMENT,REMOTE_SKILL-1-23141,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:38,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb0ySAC,0052J000008tbjLQAQ,False,DXC-SAP HANA OPERATIONS & ADMINISTRATION (SAP BASIS),USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:52,0052J000008tbjLQAQ,2025-12-19 14:30:52,,DXC-SAP HANA OPERATIONS & ADMINISTRATION (SAP BASIS),COMPETENCY-3-2528,,aFp2J000000Caf5,2,COMPETENCY,aFp2J000000Caf5SAC,1,Category,Skill,Skill,COMPETENCY,,,2025-12-19 14:30:52,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb1DSAS,0052J000008tbjLQAQ,False,DXC-MICROSOFT AZURE - COMPUTE,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:50,0052J000008tbjLQAQ,2025-12-19 14:30:50,,DXC-MICROSOFT AZURE - COMPUTE,COMPETENCY-3-1194,,aFp2J000000Caf5,2,COMPETENCY,aFp2J000000Caf5SAC,1,Category,Skill,Skill,COMPETENCY,,,2025-12-19 14:30:50,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb1ESAS,0052J000008tbjLQAQ,False,AUTODESK FUSION 360,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:29,0052J000008tbjLQAQ,2025-12-19 14:30:29,,AUTODESK FUSION 360,REMOTE_SKILL-1-110443,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:29,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb1OSAS,0052J000008tbjLQAQ,False,UNIFIER,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:33,0052J000008tbjLQAQ,2025-12-19 14:30:33,,UNIFIER,REMOTE_SKILL-1-70850,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:33,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb1TSAS,0052J000008tbjLQAQ,False,UNIT4 AGRESSO,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:27,0052J000008tbjLQAQ,2025-12-19 14:30:27,,UNIT4 AGRESSO,REMOTE_SKILL-1-67773,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:27,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb1XSAS,0052J000008tbjLQAQ,False,EDUCATIONAL LEADERSHIP,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:31,0052J000008tbjLQAQ,2025-12-19 14:30:31,,EDUCATIONAL LEADERSHIP,REMOTE_SKILL-1-122481,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:31,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb1qSAC,0052J000008tbjLQAQ,False,C_THR96_2005 - SAP CERTIFIED APPLIC...RCE ANALYTICS TECHNICAL CONSULTANT H1/2020,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:46,0052J000008tbjLQAQ,2025-12-19 14:30:46,,C_THR96_2005 - SAP CERTIFIED APPLICATION ASSOCIATE - SAP SUCCESSFACTORS WORKFORCE ANALYTICS TECHNICAL CONSULTANT H1/2020,CERTIFICATION-6-2664,,aFp2J000000Caf3,2,CERTIFICATION,aFp2J000000Caf3SAC,1,Category,Skill,Skill,Certification,,,2025-12-19 14:30:46,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb20SAC,0052J000008tbjLQAQ,False,ALTIRIS CONSOLE,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:30,0052J000008tbjLQAQ,2025-12-19 14:30:30,,ALTIRIS CONSOLE,REMOTE_SKILL-1-119756,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:30,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb25SAC,0052J000008tbjLQAQ,False,DXC-MICROSOFT DYNAMICS 365 FINANCE & OPERATIONS - CONSOLIDATION AND ELIMINATION,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:50,0052J000008tbjLQAQ,2025-12-19 14:30:50,,DXC-MICROSOFT DYNAMICS 365 FINANCE & OPERATIONS - CONSOLIDATION AND ELIMINATION,COMPETENCY-3-1027,,aFp2J000000Caf5,2,COMPETENCY,aFp2J000000Caf5SAC,1,Category,Skill,Skill,COMPETENCY,,,2025-12-19 14:30:50,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb27SAC,0052J000008tbjLQAQ,False,PROJECT MANAGEMENT INFORMATION SYSTEM (PMIS),USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:35,0052J000008tbjLQAQ,2025-12-19 14:30:35,,PROJECT MANAGEMENT INFORMATION SYSTEM (PMIS),REMOTE_SKILL-1-148076,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:35,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb2QSAS,0052J000008tbjLQAQ,False,BUDGET PROCESSES,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:27,0052J000008tbjLQAQ,2025-12-19 14:30:27,,BUDGET PROCESSES,REMOTE_SKILL-1-66431,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:27,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb2RSAS,0052J000008tbjLQAQ,False,GEOPHYSICS,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:50,0052J000008tbjLQAQ,2025-12-19 14:30:50,,GEOPHYSICS,REMOTE_SKILL-1-61391,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:50,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb2fSAC,0052J000008tbjLQAQ,False,PRE ENGINEERING,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:48,0052J000008tbjLQAQ,2025-12-19 14:30:48,,PRE ENGINEERING,REMOTE_SKILL-1-55753,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:48,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb2uSAC,0052J000008tbjLQAQ,False,SYSTEMS EXPERIENCE,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:31,0052J000008tbjLQAQ,2025-12-19 14:30:31,,SYSTEMS EXPERIENCE,REMOTE_SKILL-1-73134,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:31,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb33SAC,0052J000008tbjLQAQ,False,DXC-USER ACCEPTANCE TESTING (UAT),USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:22,0052J000008tbjLQAQ,2025-12-19 14:30:22,,DXC-USER ACCEPTANCE TESTING (UAT),COMPETENCY-3-3027,,aFp2J000000Caf5,2,COMPETENCY,aFp2J000000Caf5SAC,1,Category,Skill,Skill,COMPETENCY,,,2025-12-19 14:30:22,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb36SAC,0052J000008tbjLQAQ,False,VIDEO SWITCHERS,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:24,0052J000008tbjLQAQ,2025-12-19 14:30:24,,VIDEO SWITCHERS,REMOTE_SKILL-1-27940,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:24,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb3LSAS,0052J000008tbjLQAQ,False,CPI TRAINING,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:31,0052J000008tbjLQAQ,2025-12-19 14:30:31,,CPI TRAINING,REMOTE_SKILL-1-73706,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:31,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb3iSAC,0052J000008tbjLQAQ,False,DATA PROTECTION LAWS,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:26,0052J000008tbjLQAQ,2025-12-19 14:30:26,,DATA PROTECTION LAWS,REMOTE_SKILL-1-102938,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:26,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb3lSAC,0052J000008tbjLQAQ,False,CONTENT DEVELOPMENT,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:25,0052J000008tbjLQAQ,2025-12-19 14:30:25,,CONTENT DEVELOPMENT,REMOTE_SKILL-1-32134,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:25,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb3nSAC,0052J000008tbjLQAQ,False,MILITARY WEAPONS HANDLING,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:39,0052J000008tbjLQAQ,2025-12-19 14:30:39,,MILITARY WEAPONS HANDLING,REMOTE_SKILL-1-352076,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:39,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb4GSAS,0052J000008tbjLQAQ,False,MC OFFICE,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:42,0052J000008tbjLQAQ,2025-12-19 14:30:42,,MC OFFICE,REMOTE_SKILL-1-266016,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:42,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb4HSAS,0052J000008tbjLQAQ,False,SOURCEFIRE,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:24,0052J000008tbjLQAQ,2025-12-19 14:30:24,,SOURCEFIRE,REMOTE_SKILL-1-268391,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:24,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb4RSAS,0052J000008tbjLQAQ,False,ORACLE TALENT MANAGEMENT CLOUD 2020 IMPLEMENTATION ESSENTIALS (1Z0-1052-20),USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:43,0052J000008tbjLQAQ,2025-12-19 14:30:43,,ORACLE TALENT MANAGEMENT CLOUD 2020 IMPLEMENTATION ESSENTIALS (1Z0-1052-20),CERTIFICATION-6-1877,,aFp2J000000Caf3,2,CERTIFICATION,aFp2J000000Caf3SAC,1,Category,Skill,Skill,Certification,,,2025-12-19 14:30:43,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb4XSAS,0052J000008tbjLQAQ,False,COMPUTER SOFTWARE TRAINING,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:32,0052J000008tbjLQAQ,2025-12-19 14:30:32,,COMPUTER SOFTWARE TRAINING,REMOTE_SKILL-1-75243,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:32,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb4eSAC,0052J000008tbjLQAQ,False,4011 RECOGNITION,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:45,0052J000008tbjLQAQ,2025-12-19 14:30:45,,4011 RECOGNITION,CERTIFICATION-6-233,,aFp2J000000Caf3,2,CERTIFICATION,aFp2J000000Caf3SAC,1,Category,Skill,Skill,Certification,,,2025-12-19 14:30:45,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb4fSAC,0052J000008tbjLQAQ,False,ANTI MONEY LAUNDERING TRAINING,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:39,0052J000008tbjLQAQ,2025-12-19 14:30:39,,ANTI MONEY LAUNDERING TRAINING,REMOTE_SKILL-1-169165,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:39,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb4oSAC,0052J000008tbjLQAQ,False,ORACLE PPM CLOUD 2018 SALES SPECIALIST,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:43,0052J000008tbjLQAQ,2025-12-19 14:30:43,,ORACLE PPM CLOUD 2018 SALES SPECIALIST,CERTIFICATION-6-1849,,aFp2J000000Caf3,2,CERTIFICATION,aFp2J000000Caf3SAC,1,Category,Skill,Skill,Certification,,,2025-12-19 14:30:43,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb4sSAC,0052J000008tbjLQAQ,False,COBOL CICS,USD,0122J000000cJtEQAU,2021-06-04 14:59:44,0052J000008tbjLQAQ,2025-12-19 14:30:26,0052J000008tbjLQAQ,2025-12-19 14:30:26,,COBOL CICS,REMOTE_SKILL-1-169733,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:26,2021-06-04 14:59:44,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb54SAC,0052J000008tbjLQAQ,False,PEOPLECODE,USD,0122J000000cJtEQAU,2021-06-04 14:59:45,0052J000008tbjLQAQ,2025-12-19 14:30:36,0052J000008tbjLQAQ,2025-12-19 14:30:36,,PEOPLECODE,REMOTE_SKILL-1-153211,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:36,2021-06-04 14:59:45,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb56SAC,0052J000008tbjLQAQ,False,PORTUGUESE (BRAZILIAN),USD,0122J000000cJtEQAU,2021-06-04 14:59:45,0052J000008tbjLQAQ,2025-12-19 14:30:25,0052J000008tbjLQAQ,2025-12-19 14:30:25,,PORTUGUESE (BRAZILIAN),LANGUAGE-9-273,,aFp2J000000Caf4,2,LANGUAGE,aFp2J000000Caf4SAC,1,Category,Skill,Skill,LANGUAGE,,,2025-12-19 14:30:25,2021-06-04 14:59:45,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb5iSAC,0052J000008tbjLQAQ,False,FILE MANAGER,USD,0122J000000cJtEQAU,2021-06-04 14:59:45,0052J000008tbjLQAQ,2025-12-19 14:30:25,0052J000008tbjLQAQ,2025-12-19 14:30:25,,FILE MANAGER,REMOTE_SKILL-1-62085,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:25,2021-06-04 14:59:45,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
aFp2J000000Cb5kSAC,0052J000008tbjLQAQ,False,SQL TESTING,USD,0122J000000cJtEQAU,2021-06-04 14:59:45,0052J000008tbjLQAQ,2025-12-19 14:30:23,0052J000008tbjLQAQ,2025-12-19 14:30:23,,SQL TESTING,REMOTE_SKILL-1-130389,,aFp2J000000Caf1,2,CLOUD,aFp2J000000Caf1SAC,1,Category,Skill,Skill,CLOUD,,,2025-12-19 14:30:23,2021-06-04 14:59:45,2026-03-13 13:51:49.059000,pse__skill__c_20260313T134818Z_1.parquet,2026-03-13 13:48:18,2026-03-13 14:02:24.128483,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid,O2C Integration Interface,81067831,pmantravadi@dxc.com.invalid
